id,name,parent,created_at,updated_at
3144,セフラターゼ錠10 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3145,タンチナーゼSドライシロップ 3%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3146,チオセプローゼ錠 15mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3147,ニコラーゼ 5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3148,バザロイン錠 5mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3149,ヒシターゼ錠 10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3150,ムラーゼS顆粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3151,ラセチダ錠10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3152,ラソチーム顆粒 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3153,ラブチーム錠90 90mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3154,ランチーム細粒〈10%〉,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3155,リゾスミン90 90mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3156,リゾチオーゼ錠90 90mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3157,アセチルシステイン内用液17.6%「あゆみ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3158,球形吸着炭カプセル286mg「日医工」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3159,タチオン散 20%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3160,メタライト250カプセル 250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3161,球形吸着炭カプセル200?「マイラン」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3162,ランデールチオンS 100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3163,ロイコボリン錠25mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3164,カンゾウエキス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3165,クエン酸,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3166,サッカリンナトリウム水和物「ケンエー」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3167,ゾルピデム酒石酸塩錠5mg「テバ」/ゾルピデム酒石酸塩錠10mg「テバ」/イフェンプロジル酒石酸塩錠10mg「YD」、酒石酸「ヤマゼン」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3168,芳香散(鈴粉末),1,2023-04-17 11:08:50,2023-04-17 11:08:50
3169,酒石酸(健栄),1,2023-04-17 11:08:50,2023-04-17 11:08:50
3170,「純生」クエン酸,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3171,「純生」ハッカ脳,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3172,「純生」ハッカ油,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3173,「純生」酒石酸,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3174,l-メントール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3175,亜硫酸水素ナトリウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3176,安息香酸,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3177,オピスタン100%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3178,MSコンチン錠10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3179,MSツワイスロンカプセル10mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3180,アヘン・トコン散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3181,アヘンチンキ 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3182,アヘン散 10%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3183,オキノーム散0.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3184,オプソ内服液10mg 5mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3185,カディアンカプセル20mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3186,カディアンスティック粒120mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3187,ドーフル散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3188,パシーフカプセル120mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3189,パンオピン「タケダ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3190,ピーガード錠120mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3191,メテバニール錠 2mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3192,モルペス細粒2%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3193,リン酸コデイン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3194,リン酸ヒドロコデイン100%「タナベ」,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3195,塩酸アヘンアルカロイド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3196,γ-オリザノール細粒20%(TYK),1,2023-04-17 11:08:50,2023-04-17 11:08:50
3197,γ-パルトックスン50 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3198,オリザール錠 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3199,オルル細粒 20%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3200,ガンマージャスト50 50mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3201,ガンマリーザ20%細粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3202,ハイザノール細粒 20%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3203,ハイゼット細粒20%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3204,D-ソルビトール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3205,"ガスチーム 20,000単位",1,2023-04-17 11:08:50,2023-04-17 11:08:50
3206,スクリット,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3207,ニフプラス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3208,ニフレック,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3209,ビジクリア錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3210,"プロナーゼMS 20,000単位",1,2023-04-17 11:08:50,2023-04-17 11:08:50
3211,ムーベン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3212,メトピロン 250mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3213,膵外分泌機能検査用PFD内服液 5%10mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3214,トレーランG50 150mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3215,ピロニック錠100mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3216,フェリセルツ 600mg,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3217,ボースデル内用液10 10mg250mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3218,イージーHD 98.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3219,ウムブラゾル-A 95.97%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3220,ガストラストK,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3221,テクトロール散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3222,ネオダルムゾル 79%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3223,ネオバルギンEHD 99.0%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3224,バムスターG75 75%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3225,バリコンクF 98.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3226,バリコンミール 99%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3227,バリテスターA240散 98.5%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3228,バリトゲン 98.47%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3229,バリトップ100,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3230,バリブライトCL 99.1%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3231,バルギンS2号 66%,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3232,バロス発泡顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3233,マグコロール 250mL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3234,"テリオダイド1.11GBq 1,110MBq",1,2023-04-17 11:08:50,2023-04-17 11:08:50
3235,ラジオカップ3.7MBq,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3236,内服薬(医薬品、動物用医薬品),1,2023-04-17 11:08:50,2023-04-17 11:08:50
3237,オーグメンチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3238,クロラムフェニコール50,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3239,ケフレックス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3240,セファレキシン250,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3241,ダラシン150,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3242,メイアクト,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3243,バイトリル15,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3244,バクシダール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3245,タリビッド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3246,パセトシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3247,バフロキサール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3248,バチリオン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3249,パルドマイシン50,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3250,ビクタス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3251,リカマイシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3252,ミノペン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3253,アセナリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3254,アルサルミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3255,エクセラーゼ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3256,テスミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3257,ノバミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3258,ペリアクチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3259,ガスコン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3260,ラキソベロン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3261,ロペミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3262,ガストローム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3263,アスパラK,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3264,ニトロール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3265,エナカルド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3266,フォルテコール錠2.5mgフレーバー、フォルテコール錠5mgフレーバー,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3267,バソトップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3268,エースワーカー,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3269,ジギトキシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3270,テオドール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3271,ネオフィリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3272,トランサミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3273,ニトログリセリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3274,メキシレート,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3275,ラシックス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3276,ラリルドン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3277,フェノバール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3278,ヒダントール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3279,アリナミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3280,ケトフェン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3281,セルシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3282,セレネース,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3283,ハロペリドール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3284,ジアゼパム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3285,ホリゾン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3286,イムラン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3287,アトモラン50,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3288,ウルソ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3289,オメプラール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3290,クレメジン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3291,アミラック,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3292,カミンシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3293,デパラシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3294,ドロンシット錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3295,ドロンタール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3296,ハイチオール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3297,ベナ錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3298,"サイロキシン
.",1,2023-04-17 11:08:50,2023-04-17 11:08:50
3299,ワーファリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3300,イトリゾール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3301,エンドキサン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3302,タチオン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3303,エリスロポイエチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3304,ドパミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3305,輸液セット,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3306,ドロンタールプラス錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3307,ゼナキル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3308,リンコシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3309,ロキソニン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3310,リマダイル錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3311,アルダクトン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3312,クラビット,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3313,動物用タリビット,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3314,ホスミシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3315,オーレキシンドライシロップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3316,タウリン・タウリン散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3317,ラリキシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3318,ウビロン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3319,ウルサミック,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3320,グリチロン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3321,アピナック錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3322,スピロペント,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3323,ベリノール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3324,ブスコパン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3325,クラリシッド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3326,グルタチオン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3327,ケイツー,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3328,ネオファーゲン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3329,ビタメジン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3330,コバマミド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3331,ザンタック,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3332,ジスロマック,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3333,メチコバール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3334,ダイアモックス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3335,チラーヂン、チラージン、ソロキシン、soloxine,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3336,デカドロン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3337,デキサメサゾン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3338,アスパラ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3339,ナウゼリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3340,インデラル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3341,ノイキノン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3342,ニフラン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3343,ネオメルク,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3344,ノイチーム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3345,パンクレアチン、Pancreatin 、パンクレザイム、Pancrezyme,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3346,ノイロビタン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3347,ハイシー,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3348,ビオチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3349,ビスコリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3350,ビブラマイシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3351,ファモチジン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3352,プレドニン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3353,フロリード,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3354,ベタメサゾン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3355,ペンタサ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3356,ホクナリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3357,ボルタレン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3358,ホンバン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3359,サイクロホスファマイド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3360,ミニプレス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3361,ミヤBM,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3362,ムコソルバン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3363,ムコダイン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3364,タガメット,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3365,メコバマイド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3366,メコバラミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3367,メジコン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3368,レスタミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3369,レニベース,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3370,ワンアルファ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3371,エリスロマイシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3372,トランコロン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3373,メタルカプターゼ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3374,ハートメクチン,2,2023-04-17 11:08:50,2023-04-17 11:08:50
3375,パナメクチン,6740,2023-04-17 11:08:50,2023-04-17 11:08:50
3376,ビタミンK1,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3377,チョコラA,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3378,アスコルチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3379,ナイクリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3380,ウインストール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3381,ロビニール(グリコピロレート),1,2023-04-17 11:08:50,2023-04-17 11:08:50
3382,アレルギン散,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3383,ヒスタベリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3384,メドロール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3385,チロナミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3386,メルカゾール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3387,アルケラン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3388,ビンブラスチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3389,ビムロン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3390,アミュー顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3391,ブドウ糖,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3392,ベナゼップ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3393,コンブリオP顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3394,コートリル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3395,エンピナースカプセル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3396,カルデナリン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3397,キシリット注,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3398,グルミン顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3399,テノーミン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3400,テトレックス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3401,ニンタミン錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3402,フランドル錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3403,ポララミン復効錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3404,アルサ錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3405,アナフラニール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3406,クロミカルム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3407,クロミプラミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3408,ソリタ-T顆粒,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3409,サイレース,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3410,マイソリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3411,デパケン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3412,リボトリール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3413,エクセグラン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3414,ジゴシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3415,ペルサンチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3416,硫酸キニジン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3417,アミサリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3418,ヘルベッサー,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3419,ダイクロトライド,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3420,ジウテレン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3421,トリテレン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3422,ヂウセルピン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3423,アプレゾリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3424,カプトリル,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3425,エフェドリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3426,テオロング,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3427,リン酸ジヒドロコデイン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3428,ウィンタミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3429,ガスター,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3430,オメプラゾン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3431,タンナルビン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3432,動物用ビオスリー,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3433,モニラック,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3434,ベサコリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3435,チオラ錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3436,アデロキシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3437,ピリドキサール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3438,アルファロール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3439,フォリアミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3440,アルト,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3441,バファリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3442,アセトアミノフェン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3443,イブプロフェン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3444,ナイキサン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3445,ソセゴン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3446,コルヒチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3447,ドラマミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3448,アタラックス,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3449,トリプタノール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3450,コートン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3451,レダコート,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3452,プロパジール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3453,アモリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3454,ケフラール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3455,セフスパン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3456,カナマイシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3457,ミノマイシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3458,アイロタイシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3459,タイロシン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3460,シプロキサン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3461,ダイメトン/ダイミロン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3462,グリソビン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3463,マブリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3464,5-FU,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3465,ロイケリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3466,メソトレキセート,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3467,クエン酸タモキシフェン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3468,動物用リペルコールL,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3469,フルモキサール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3470,ソルビー錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3471,ロパトール錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3472,サイポール,2,2023-04-17 11:08:50,2023-04-17 11:08:50
3473,フィラリビッツ,2,2023-04-17 11:08:50,2023-04-17 11:08:50
3474,プログラム液/プログラム錠,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3475,パム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3476,塩化カリウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3477,ケーワン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3478,タンニン酸,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3479,酸化マグネシウム,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3480,ミルマグ,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3481,ワゴスチグミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3482,塩酸チアミン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3483,カルチコール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3484,プロメチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3485,ピリナジン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3486,ラクツロース,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3487,ガストログラフイン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3488,シメチラン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3489,アモキシシリン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3490,クロケール,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3491,ナイスタチン,1,2023-04-17 11:08:50,2023-04-17 11:08:50
3492,リレキシペット,1,2023-04-17 11:08:50,2023-04-17 11:08:50
